,RELIANCE.NS,TCS.NS,INFY.NS
296,0.22774347002335082,0.2296221360941461,0.1394790072629003
297,0.21799100413469985,0.24701260406060704,0.14587457278704402
298,0.23190914550714758,0.24133717474076172,0.14063900589265393
299,0.24489619998901557,0.24133717474076172,0.14819447857483026
300,0.24435693372678624,0.23877230420743284,0.15866574957119195
301,0.22784147562944645,0.23566159998161645,0.16126784561823693
302,0.21936308262003767,0.22857962719253383,0.15634579804754523
303,0.24033850208083662,0.2280500827016339,0.15164319113551206
304,0.23151705581742144,0.2231688973984884,0.15286584789414487
305,0.2367853448188011,0.23389116738405408,0.15794472373047652
306,0.2523942678760931,0.24426583744288227,0.1687920807076947
307,0.2513406907942298,0.2600347056953351,0.17148825541977947
308,0.2442345108008468,0.2600347056953351,0.16766345687824113
309,0.23337936412926885,0.2385903596432703,0.16427758538988052
310,0.23379587113883893,0.24977590227875263,0.1714255515550398
311,0.2217155534930506,0.2572053295552728,0.1764104401980527
312,0.2242640355782548,0.26407214914005134,0.17224070179665546
313,0.2227692651056017,0.2471119875821986,0.16728723368980314
314,0.23031636942839895,0.24024502255812014,0.16101698442341777
315,0.22850309755227138,0.2385903596432703,0.16418350672484078
316,0.22705743078068197,0.2712864232122673,0.15148645434159314
317,0.2288216662210898,0.27740878750067505,0.1493544314687234
318,0.24950293433291426,0.2834482513881454,0.14493401481594903
319,0.22960577833519824,0.287220946827295,0.14744212366967524
320,0.2386721377158364,0.2851030112625285,0.15192524418718933
321,0.25124261792279035,0.29450125034166114,0.15709819868856073
322,0.242862365050165,0.29832373450113975,0.1521447305817084
323,0.25285987858672687,0.31273570256538435,0.15807003998823488
324,0.25285987858672687,0.3199501705566669,0.16644070864788735
325,0.25886337779718305,0.30507459048413926,0.1535555904062812
326,0.26072555157834265,0.2774750108618917,0.14904095788088556
327,0.24898815265587293,0.28602941112306185,0.1457806313295858
328,0.22869917602980638,0.28407693700180375,0.14963662172798214
329,0.20711130561259006,0.28437489364751195,0.14637611223324037
330,0.1860381496070712,0.2908943557043862,0.14744212366967524
331,0.1834407656168352,0.27873228512967513,0.14480856135060916
332,0.1740801876218785,0.2763994872392043,0.14659569009948048
333,0.18799846352501415,0.2643535257055721,0.1429275368801401
334,0.1862585781391063,0.26536277748727616,0.14433844244057342
335,0.19039976903771516,0.2697807871000382,0.1549976420877121
336,0.19140451147989035,0.26537926060793043,0.14922916094682553
337,0.2200738082439262,0.2814293115068374,0.14828864871159103
338,0.22688583688833486,0.2701116615072883,0.14007457963827596
339,0.22717992097196538,0.2608455782719891,0.14035686136925568
340,0.22399436881446821,0.2516787815987483,0.13490171660862554
341,0.22544017011674544,0.24967661571669425,0.14001201298111776
342,0.2126001576766927,0.25204267072707337,0.1393222247331209
343,0.21902016389671908,0.2581980497365561,0.15186254032244967
344,0.21377629221518335,0.26938354389227176,0.15167452019995165
345,0.22196066840630546,0.28220716936241635,0.15527992381869182
346,0.22215661235315265,0.29883665043208557,0.15791334893017644
347,0.23688341769024057,0.3139768815506467,0.16223977838963205
348,0.23269325762125592,0.30023194659546476,0.15637703564026378
349,0.220784399337127,0.2945607834950827,0.15656519297034333
350,0.21468302905126302,0.299781521083705,0.15875987397209218
351,0.21676583316048947,0.31637881158833187,0.167788910343581
352,0.22166651705733087,0.32348453946306327,0.16866658150649438
353,0.2231368029447961,0.32618694709432156,0.16797697620193952
354,0.2207352956360633,0.32391833641486883,0.16756366123063943
355,0.21598172104638103,0.32405189817193464,0.16616464699393507
356,0.19870656815477672,0.3222836956436372,0.16622835704760563
357,0.1980694308171398,0.3228342803532546,0.1723328138196939
358,0.19628071079154397,0.32585321238084036,0.17344552156969495
359,0.20578812903228416,0.3318749326737241,0.17535298136753052
360,0.19733428787340723,0.32250059411953996,0.17236450877101744
361,0.1889541695314697,0.3310576122881082,0.1693759447027834
362,0.20534707017218212,0.3284888633734489,0.17102915885212316
363,0.2045139888876979,0.323951738974077,0.16536989494610044
364,0.19471241929798322,0.3234013481835261,0.15986960889116097
365,0.18439633709260284,0.3149441983342158,0.16079159810289473
366,0.19211510257309117,0.319064202821503,0.1603464967085501
367,0.19684432710827326,0.3232511578665063,0.16587852345067366
368,0.19882919287674805,0.31843013595374875,0.1603464967085501
369,0.19953964943926095,0.32009842168302166,0.16193618374766128
370,0.18941964571141556,0.293559870233239,0.15188925006497916
371,0.18388182447693713,0.29766305224150563,0.15163491294476233
372,0.1976283046916939,0.28363475305037117,0.150299563025868
373,0.1970157192045887,0.27524460223854347,0.15141240798345051
374,0.19833896305023857,0.2733597573917342,0.15411484850842316
375,0.19782445043457286,0.2750444292821281,0.1574532461735892
376,0.19566812530443878,0.28775504841625815,0.19090029257687313
377,0.20395030530562464,0.2761516101924249,0.19439766809312237
378,0.19848600509205383,0.279913494643616,0.20031126911936187
379,0.188684502767683,0.2627592685799433,0.19938923417176763
380,0.18238705400428412,0.2664376223932308,0.19474727301075184
